year,school,Overall_W,Overall_SRS,made_it
2014,Alabama,13,8.34,0
2014,Albany (NY),19,-3.31,1
2014,Alcorn State,12,-15.95,0
2014,American,20,0.69,1
2014,Appalachian State,9,-15.32,0
2014,Arizona State,21,13.32,1
2014,Arizona,33,23.36,1
2014,Little Rock,15,-5.39,0
2014,Arkansas-Pine Bluff,13,-15.39,0
2014,Arkansas State,19,-0.44,0
2014,Arkansas,22,14.34,0
2014,Army,15,-6.16,0
2014,Auburn,14,5.11,0
2014,Austin Peay,12,-10.5,0
2014,Ball State,5,-10.17,0
2014,Baylor,26,15.8,1
2014,Belmont,26,3.29,0
2014,Bethune-Cookman,7,-16.86,0
2014,Binghamton,7,-16.15,0
2014,Boise State,21,8.83,0
2014,Boston College,8,3.01,0
2014,Boston University,24,1.77,0
2014,Bowling Green State,12,-3.45,0
2014,Bradley,12,-2.72,0
2014,Brigham Young,23,11.63,1
2014,Brown,15,-1.44,0
2014,Bryant,18,-4.25,0
2014,Bucknell,16,-1.3,0
2014,Buffalo,19,3.58,0
2014,Butler,14,7.04,0
2014,Cal Poly,14,-1.34,1
2014,Cal State Bakersfield,13,-4.86,0
2014,Cal State Fullerton,11,-5.08,0
2014,Cal State Northridge,17,-4.89,0
2014,UC-Davis,9,-11.55,0
2014,UC-Irvine,23,4.35,0
2014,UC-Riverside,10,-7.64,0
2014,UC-Santa Barbara,21,4.23,0
2014,University of California,21,10.7,0
2014,Campbell,12,-14.04,0
2014,Canisius,21,1.24,0
2014,Central Arkansas,8,-16.25,0
2014,Central Connecticut State,11,-13.1,0
2014,Central Florida,13,2.35,0
2014,Central Michigan,10,-8.82,0
2014,Charleston Southern,13,-5.27,0
2014,Charlotte,17,-0.69,0
2014,Chattanooga,18,-10.83,0
2014,Chicago State,13,-10.47,0
2014,Cincinnati,27,15.26,1
2014,Citadel,7,-17.61,0
2014,Clemson,23,11.08,0
2014,Cleveland State,21,4.38,0
2014,Coastal Carolina,21,-5.21,1
2014,Colgate,13,-2.51,0
2014,College of Charleston,14,-2.02,0
2014,Colorado State,16,3.29,0
2014,Colorado,23,10.8,1
2014,Columbia,21,2.21,0
2014,Connecticut,32,17.23,1
2014,Coppin State,12,-11.09,0
2014,Cornell,2,-15.6,0
2014,Creighton,27,18.03,1
2014,Dartmouth,12,-4.85,0
2014,Davidson,20,0.81,0
2014,Dayton,26,10.55,1
2014,Delaware State,9,-12.64,0
2014,Delaware,25,2.73,1
2014,Denver,16,0.84,0
2014,DePaul,12,1.5,0
2014,Detroit Mercy,13,-3.25,0
2014,Drake,15,-0.77,0
2014,Drexel,16,1.23,0
2014,Duke,26,19.51,1
2014,Duquesne,13,0.66,0
2014,East Carolina,17,-4.08,0
2014,East Tennessee State,19,-5.93,0
2014,Eastern Illinois,11,-11.53,0
2014,Eastern Kentucky,24,0.6,1
2014,Eastern Michigan,22,1.79,0
2014,Eastern Washington,15,-5.32,0
2014,Elon,18,-4.02,0
2014,Evansville,14,-3.12,0
2014,Fairfield,7,-7.37,0
2014,Fairleigh Dickinson,10,-11.24,0
2014,Florida A&M,14,-12.31,0
2014,Florida Atlantic,10,-5.12,0
2014,Florida Gulf Coast,22,-1.97,0
2014,Florida International,15,-5.4,0
2014,Florida State,22,12.63,0
2014,Florida,36,20.69,1
2014,Fordham,10,-3.16,0
2014,Fresno State,21,3.59,0
2014,Furman,9,-17.44,0
2014,Gardner-Webb,18,-7.33,0
2014,George Mason,11,2.03,0
2014,George Washington,24,10.6,1
2014,Georgetown,18,10.96,0
2014,Georgia Southern,15,-11.44,0
2014,Georgia State,25,6.04,0
2014,Georgia Tech,16,5.12,0
2014,Georgia,20,7.9,0
2014,Gonzaga,29,15.56,1
2014,Grambling,5,-24.61,0
2014,Grand Canyon,15,-6.4,0
2014,Green Bay,24,7.18,0
2014,Hampton,18,-5.17,0
2014,Hartford,17,-6.63,0
2014,Harvard,27,10.79,1
2014,Hawaii,20,3.43,0
2014,High Point,16,-8.23,0
2014,Hofstra,10,-6.56,0
2014,Holy Cross,20,-1.58,0
2014,Houston Baptist,6,-17.39,0
2014,Houston,17,2.68,0
2014,Howard,8,-16.77,0
2014,Idaho State,11,-6.42,0
2014,Idaho,16,-6.42,0
2014,Illinois-Chicago,6,-7.17,0
2014,Illinois State,18,1.08,0
2014,Illinois,20,10.33,0
2014,Incarnate Word,21,-8.47,0
2014,Indiana State,23,3.29,0
2014,Indiana,17,11.32,0
2014,Iona,22,5.96,0
2014,Iowa State,28,18.52,1
2014,Iowa,20,18.58,1
2014,Fort Wayne,25,-0.2,0
2014,IUPUI,6,-14.33,0
2014,Jackson State,11,-11.62,0
2014,Jacksonville State,10,-11.97,0
2014,Jacksonville,12,-11.86,0
2014,James Madison,11,-7.65,0
2014,Kansas State,20,12.14,1
2014,Kansas,25,20.25,1
2014,Kennesaw State,6,-16.16,0
2014,Kent State,16,-1.81,0
2014,Kentucky,29,18.07,1
2014,La Salle,15,4.1,0
2014,Lafayette,11,-7.64,0
2014,Lamar,4,-16.61,0
2014,Lehigh,14,-6.52,0
2014,Liberty,11,-10.26,0
2014,Lipscomb,15,-8.2,0
2014,Long Beach State,15,1.44,0
2014,Long Island University,9,-13.66,0
2014,Longwood,8,-20.31,0
2014,Louisiana,23,2.91,1
2014,Louisiana-Monroe,10,-5.21,0
2014,Louisiana State,20,10.05,0
2014,Louisiana Tech,29,12.44,0
2014,Louisville,31,24.69,1
2014,Loyola (IL),10,-4.75,0
2014,Loyola Marymount,13,-0.49,0
2014,Loyola (MD),11,-10.58,0
2014,Maine,6,-17.58,0
2014,Manhattan,25,6.04,1
2014,Marist,12,-4.94,0
2014,Marquette,17,10.08,0
2014,Marshall,11,-4.42,0
2014,Maryland-Baltimore County,9,-14.21,0
2014,Maryland-Eastern Shore,6,-17.03,0
2014,Maryland,17,11.33,0
2014,Massachusetts-Lowell,10,-13.71,0
2014,Massachusetts,24,10.61,1
2014,McNeese State,11,-13.15,0
2014,Memphis,24,13.02,1
2014,Mercer,27,5.33,1
2014,Miami (FL),17,7.6,0
2014,Miami (OH),13,-4.37,0
2014,Michigan State,29,19.35,1
2014,Michigan,28,18.52,1
2014,Middle Tennessee,24,4.77,0
2014,Milwaukee,21,-1.53,1
2014,Minnesota,25,11.75,0
2014,Mississippi State,14,-0.86,0
2014,Mississippi Valley State,9,-21.08,0
2014,Mississippi,19,7.84,0
2014,Missouri-Kansas City,10,-9,0
2014,Missouri State,20,0.81,0
2014,Missouri,23,10.06,0
2014,Monmouth,11,-6.96,0
2014,Montana State,14,-10.7,0
2014,Montana,17,-4.52,0
2014,Morehead State,20,-1.88,0
2014,Morgan State,15,-5.81,0
2014,Mount St. Mary's,16,-6.32,1
2014,Murray State,23,0.98,0
2014,Navy,9,-11.95,0
2014,Omaha,17,-1.19,0
2014,Nebraska,19,10.13,1
2014,Nevada-Las Vegas,20,8.55,0
2014,Nevada,15,1.98,0
2014,New Hampshire,6,-13.97,0
2014,New Mexico State,26,6.16,1
2014,New Mexico,27,12.72,1
2014,New Orleans,11,-15.03,0
2014,Niagara,7,-8.16,0
2014,Nicholls State,14,-13.13,0
2014,NJIT,13,-12.52,0
2014,Norfolk State,19,-7.82,0
2014,North Carolina-Asheville,17,-6.81,0
2014,North Carolina A&T,9,-16.43,0
2014,North Carolina Central,28,3.97,1
2014,North Carolina-Greensboro,14,-12.33,0
2014,North Carolina State,22,9.02,1
2014,North Carolina-Wilmington,9,-8.75,0
2014,North Carolina,24,15.24,1
2014,North Dakota State,26,6.31,1
2014,North Dakota,17,-6.84,0
2014,North Florida,16,-7.52,0
2014,North Texas,16,-4.67,0
2014,Northeastern,11,-3.11,0
2014,Northern Arizona,15,-6.6,0
2014,Northern Colorado,18,-4.33,0
2014,Northern Illinois,15,-3.54,0
2014,Northern Iowa,16,5.29,0
2014,Northern Kentucky,9,-10.53,0
2014,Northwestern State,17,-3.59,0
2014,Northwestern,14,4.72,0
2014,Notre Dame,15,8.19,0
2014,Oakland,13,-2.23,0
2014,Ohio State,25,17.84,1
2014,Ohio,25,2.7,0
2014,Oklahoma State,21,19.02,1
2014,Oklahoma,23,14.91,1
2014,Old Dominion,18,-1.12,0
2014,Oral Roberts,17,-2.94,0
2014,Oregon State,16,6.03,0
2014,Oregon,24,15.75,1
2014,Pacific,18,1.74,0
2014,Penn State,16,7.68,0
2014,Pennsylvania,8,-6.59,0
2014,Pepperdine,15,0.8,0
2014,Pittsburgh,26,17.46,1
2014,Portland State,17,-7.59,0
2014,Portland,15,4.77,0
2014,Prairie View,11,-16.72,0
2014,Presbyterian,6,-20.71,0
2014,Princeton,21,3.01,0
2014,Providence,23,11.37,1
2014,Purdue,15,8.21,0
2014,Quinnipiac,20,-0.13,0
2014,Radford,22,-7.9,0
2014,Rhode Island,14,2.87,0
2014,Rice,7,-9.43,0
2014,Richmond,19,5.7,0
2014,Rider,14,-4.34,0
2014,Robert Morris,22,-3.52,0
2014,Rutgers,12,-0.29,0
2014,Sacramento State,14,-8.04,0
2014,Sacred Heart,5,-12.93,0
2014,Saint Francis (PA),10,-13.2,0
2014,Saint Joseph's,24,9.05,1
2014,Saint Louis,27,11.63,1
2014,Saint Mary's (CA),23,9.35,0
2014,Saint Peter's,14,-5.88,0
2014,Sam Houston State,24,-4.45,0
2014,Samford,13,-14.91,0
2014,San Diego State,31,14.95,1
2014,San Diego,18,2.16,0
2014,San Francisco,21,5.92,0
2014,San Jose State,7,-7.96,0
2014,Santa Clara,14,0.88,0
2014,Savannah State,13,-9.57,0
2014,Seattle,13,-5.86,0
2014,Seton Hall,17,7.53,0
2014,Siena,20,-0.86,0
2014,South Alabama,11,-5.08,0
2014,South Carolina State,9,-17.21,0
2014,South Carolina Upstate,19,-2.02,0
2014,South Carolina,14,5.41,0
2014,South Dakota State,19,-0.17,0
2014,South Dakota,12,-7.07,0
2014,South Florida,12,-0.52,0
2014,Southeast Missouri State,18,-5.49,0
2014,Southeastern Louisiana,12,-13.06,0
2014,Southern California,11,2.6,0
2014,SIU Edwardsville,11,-10.61,0
2014,Southern Illinois,14,-0.46,0
2014,Southern Methodist,27,13.73,0
2014,Southern Mississippi,29,6.84,0
2014,Southern Utah,2,-19.9,0
2014,Southern,19,-4.22,0
2014,St. Bonaventure,18,5.92,0
2014,St. Francis (NY),18,-4.64,0
2014,St. John's (NY),20,11.68,0
2014,Stanford,23,13.42,1
2014,Stephen F. Austin,32,4.82,1
2014,Stetson,7,-15.81,0
2014,Stony Brook,23,-1.71,0
2014,Syracuse,28,16.05,1
2014,Temple,9,2.69,0
2014,Tennessee-Martin,8,-13.45,0
2014,Tennessee State,5,-9.82,0
2014,Tennessee Tech,17,-8.09,0
2014,Tennessee,24,17.34,1
2014,Texas A&M-Corpus Christi,18,-6.41,0
2014,Texas A&M,18,5.5,0
2014,Texas-Arlington,15,-4.92,0
2014,Texas Christian,9,-1.33,0
2014,Texas-El Paso,23,4.39,0
2014,Texas-Rio Grande Valley,9,-10.65,0
2014,Texas-San Antonio,8,-11.1,0
2014,Texas Southern,19,-8.41,1
2014,Texas State,8,-7.74,0
2014,Texas Tech,14,8.61,0
2014,Texas,24,12.67,1
2014,Toledo,27,3.3,0
2014,Towson,25,0.55,0
2014,Troy,11,-6.17,0
2014,Tulane,17,-7.89,0
2014,Tulsa,21,6.23,1
2014,UCLA,28,18.4,1
2014,Utah State,18,4.77,0
2014,Utah Valley,20,-4.42,0
2014,Utah,21,12.66,0
2014,Valparaiso,18,0.21,0
2014,Vanderbilt,15,5.52,0
2014,Vermont,22,4.52,0
2014,Villanova,29,18.97,1
2014,Virginia Commonwealth,26,14.55,1
2014,VMI,22,-5.53,0
2014,Virginia Tech,9,1.9,0
2014,Virginia,30,18.38,1
2014,Wagner,19,-3.83,0
2014,Wake Forest,17,5.49,0
2014,Washington State,10,1.34,0
2014,Washington,17,6.26,0
2014,Weber State,19,-0.92,1
2014,West Virginia,17,11.78,0
2014,Western Carolina,19,-6.75,0
2014,Western Illinois,10,-7.55,0
2014,Western Kentucky,20,-1.47,0
2014,Western Michigan,23,1.73,1
2014,Wichita State,35,16.65,1
2014,William & Mary,20,-1.48,0
2014,Winthrop,20,-6.43,0
2014,Wisconsin,30,19.69,1
2014,Wofford,20,-4.32,1
2014,Wright State,21,0.21,0
2014,Wyoming,18,4.4,0
2014,Xavier,21,11.84,1
2014,Yale,19,-1.66,0
2014,Youngstown State,15,-2.3,0
2015,Abilene Christian,10,-17.2,0
2015,Air Force,14,-1.85,0
2015,Akron,21,3.65,0
2015,Alabama A&M,9,-17.15,0
2015,Alabama-Birmingham,20,1.94,1
2015,Alabama State,19,-8.97,0
2015,Alabama,19,10.52,0
2015,Albany (NY),24,-0.34,1
2015,Alcorn State,6,-20.75,0
2015,American,17,-3.56,0
2015,Appalachian State,12,-9.81,0
2015,Arizona State,18,9.52,0
2015,Arizona,34,24.33,1
2015,Little Rock,13,-5.38,0
2015,Arkansas-Pine Bluff,12,-15.65,0
2015,Arkansas State,11,-10.1,0
2015,Arkansas,27,14.07,1
2015,Army,15,-6.5,0
2015,Auburn,15,3.27,0
2015,Austin Peay,8,-12.45,0
2015,Ball State,7,-5.06,0
2015,Baylor,24,17.85,1
2015,Belmont,22,0.35,1
2015,Bethune-Cookman,11,-15.52,0
2015,Binghamton,6,-13.45,0
2015,Boise State,25,10.01,1
2015,Boston College,13,6.32,0
2015,Boston University,13,-5.63,0
2015,Bowling Green State,21,2.93,0
2015,Bradley,9,-4.3,0
2015,Brigham Young,25,13.53,1
2015,Brown,13,-7.23,0
2015,Bryant,16,-6.28,0
2015,Bucknell,19,-3.66,0
2015,Buffalo,23,7.93,1
2015,Butler,23,16.64,1
2015,Cal Poly,13,-0.57,0
2015,Cal State Bakersfield,14,-6.4,0
2015,Cal State Fullerton,9,-8.58,0
2015,Cal State Northridge,9,-6.61,0
2015,UC-Davis,25,2.19,0
2015,UC-Irvine,21,3.63,1
2015,UC-Riverside,14,-4.65,0
2015,UC-Santa Barbara,19,3.47,0
2015,University of California,18,5.36,0
2015,Campbell,10,-11.13,0
2015,Canisius,18,-0.04,0
2015,Central Arkansas,2,-22.84,0
2015,Central Connecticut State,5,-16.56,0
2015,Central Florida,12,-5.73,0
2015,Central Michigan,23,5.56,0
2015,Charleston Southern,19,-4.48,0
2015,Charlotte,14,1.76,0
2015,Chattanooga,22,-1.63,0
2015,Chicago State,8,-14.76,0
2015,Cincinnati,23,10.72,1
2015,Citadel,11,-12.91,0
2015,Clemson,16,7.73,0
2015,Cleveland State,19,3.07,0
2015,Coastal Carolina,24,-1.02,1
2015,Colgate,16,-2.91,0
2015,College of Charleston,9,-7.23,0
2015,Colorado State,27,8.12,0
2015,Colorado,16,7.01,0
2015,Columbia,13,-0.38,0
2015,Connecticut,20,8.28,0
2015,Coppin State,8,-17.84,0
2015,Cornell,13,-3.58,0
2015,Creighton,14,7.48,0
2015,Dartmouth,14,-3.11,0
2015,Davidson,24,11.97,1
2015,Dayton,27,10.98,1
2015,Delaware State,18,-10.78,0
2015,Delaware,10,-7.76,0
2015,Denver,12,-3.96,0
2015,DePaul,12,3.3,0
2015,Detroit Mercy,15,-2.25,0
2015,Drake,9,-6.04,0
2015,Drexel,11,-5.71,0
2015,Duke,35,24.97,1
2015,Duquesne,12,-2.93,0
2015,East Carolina,14,-2.84,0
2015,East Tennessee State,16,-4.8,0
2015,Eastern Illinois,18,-5.52,0
2015,Eastern Kentucky,21,-0.03,0
2015,Eastern Michigan,21,1.96,0
2015,Eastern Washington,26,0.79,1
2015,Elon,15,-5.91,0
2015,Evansville,24,3.36,0
2015,Fairfield,7,-8.63,0
2015,Fairleigh Dickinson,8,-12.22,0
2015,Florida A&M,2,-26.04,0
2015,Florida Atlantic,9,-7.8,0
2015,Florida Gulf Coast,22,-1.81,0
2015,Florida International,16,-7.78,0
2015,Florida State,17,6.69,0
2015,Florida,16,13.27,0
2015,Fordham,10,-2.15,0
2015,Fresno State,15,-2.23,0
2015,Furman,11,-10.55,0
2015,Gardner-Webb,20,-5.24,0
2015,George Mason,9,-1.43,0
2015,George Washington,22,8.07,0
2015,Georgetown,22,15.48,1
2015,Georgia Southern,22,-0.4,0
2015,Georgia State,25,5.47,1
2015,Georgia Tech,12,7.16,0
2015,Georgia,21,12.42,1
2015,Gonzaga,35,21.12,1
2015,Grambling,2,-30.67,0
2015,Grand Canyon,17,-6.62,0
2015,Green Bay,24,5.7,0
2015,Hampton,17,-8.25,1
2015,Hartford,14,-8.58,0
2015,Harvard,22,4.47,1
2015,Hawaii,22,2.65,0
2015,High Point,23,-2.47,0
2015,Hofstra,20,3.78,0
2015,Holy Cross,14,-6.23,0
2015,Houston Baptist,12,-13.18,0
2015,Houston,13,-2.06,0
2015,Howard,16,-9.89,0
2015,Idaho State,7,-11.52,0
2015,Idaho,13,-5.75,0
2015,Illinois-Chicago,10,-7.86,0
2015,Illinois State,22,7.96,0
2015,Illinois,19,12.42,0
2015,Incarnate Word,18,-6.15,0
2015,Indiana State,15,-0.49,0
2015,Indiana,20,12.94,1
2015,Iona,26,3.71,0
2015,Iowa State,25,17.94,1
2015,Iowa,22,15.83,1
2015,Fort Wayne,16,-3.13,0
2015,IUPUI,10,-8.28,0
2015,Jackson State,11,-12.36,0
2015,Jacksonville State,12,-12.65,0
2015,Jacksonville,10,-16.7,0
2015,James Madison,19,-2.65,0
2015,Kansas State,15,8.48,0
2015,Kansas,27,18.47,1
2015,Kennesaw State,10,-17.33,0
2015,Kent State,23,2.04,0
2015,Kentucky,38,28.72,1
2015,La Salle,17,4.85,0
2015,Lafayette,20,-3.37,1
2015,Lamar,15,-9.75,0
2015,Lehigh,16,-3,0
2015,Liberty,8,-16.01,0
2015,Lipscomb,14,-10.82,0
2015,Long Beach State,16,1.64,0
2015,Long Island University,12,-9.09,0
2015,Longwood,11,-12.96,0
2015,Louisiana,22,0.82,0
2015,Louisiana-Monroe,24,-1.99,0
2015,Louisiana State,22,11.39,1
2015,Louisiana Tech,27,5.75,0
2015,Louisville,27,18.12,1
2015,Loyola (IL),24,2.35,0
2015,Loyola Marymount,8,-4.13,0
2015,Loyola (MD),11,-10.75,0
2015,Maine,3,-17.8,0
2015,Manhattan,19,-1.34,1
2015,Marist,7,-10.55,0
2015,Marquette,13,7.08,0
2015,Marshall,11,-6.45,0
2015,Maryland-Baltimore County,4,-16.17,0
2015,Maryland-Eastern Shore,18,-6.55,0
2015,Maryland,28,13.32,1
2015,Massachusetts-Lowell,12,-11.21,0
2015,Massachusetts,17,3.59,0
2015,McNeese State,15,-10.05,0
2015,Memphis,18,7.15,0
2015,Mercer,19,-2.01,0
2015,Miami (FL),25,12,0
2015,Miami (OH),13,-3.75,0
2015,Michigan State,27,17.46,1
2015,Michigan,16,9.56,0
2015,Middle Tennessee,19,0.21,0
2015,Milwaukee,14,-4.85,0
2015,Minnesota,18,12.34,0
2015,Mississippi State,13,2.53,0
2015,Mississippi Valley State,6,-23.94,0
2015,Mississippi,21,11.39,1
2015,Missouri-Kansas City,14,-8.01,0
2015,Missouri State,11,-4.92,0
2015,Missouri,9,1.13,0
2015,Monmouth,18,-2.18,0
2015,Montana State,7,-12.91,0
2015,Montana,20,-1.75,0
2015,Morehead State,17,-0.66,0
2015,Morgan State,7,-16.19,0
2015,Mount St. Mary's,15,-6.14,0
2015,Murray State,29,7.13,0
2015,Navy,13,-7.87,0
2015,Omaha,12,-7.18,0
2015,Nebraska,13,5.9,0
2015,Nevada-Las Vegas,18,5.41,0
2015,Nevada,9,-6.03,0
2015,New Hampshire,19,-3.76,0
2015,New Mexico State,23,3.71,1
2015,New Mexico,15,2.8,0
2015,New Orleans,11,-11.86,0
2015,Niagara,8,-9.27,0
2015,Nicholls State,10,-15.84,0
2015,NJIT,21,-3.21,0
2015,Norfolk State,20,-4.66,0
2015,North Carolina-Asheville,15,-7.19,0
2015,North Carolina A&T,9,-16.76,0
2015,North Carolina Central,25,0.66,0
2015,North Carolina-Greensboro,11,-7.99,0
2015,North Carolina State,22,14.11,1
2015,North Carolina-Wilmington,18,-2.53,0
2015,North Carolina,26,20.63,1
2015,North Dakota State,23,-1.72,1
2015,North Dakota,8,-12.16,0
2015,North Florida,23,-0.82,1
2015,North Texas,14,-4.95,0
2015,Northeastern,23,2.03,1
2015,Northern Arizona,23,-3.48,0
2015,Northern Colorado,15,-6.82,0
2015,Northern Illinois,14,-1.79,0
2015,Northern Iowa,31,12.54,1
2015,Northern Kentucky,13,-6.85,0
2015,Northwestern State,19,-5.48,0
2015,Northwestern,15,6.11,0
2015,Notre Dame,32,19.23,1
2015,Oakland,16,-1.28,0
2015,Ohio State,24,19.68,1
2015,Ohio,10,-4.15,0
2015,Oklahoma State,18,12.95,1
2015,Oklahoma,24,18.65,1
2015,Old Dominion,27,7.68,0
2015,Oral Roberts,19,-3.83,0
2015,Oregon State,17,5.93,0
2015,Oregon,26,11.43,1
2015,Pacific,12,-3.19,0
2015,Penn State,18,7.77,0
2015,Pennsylvania,9,-8.32,0
2015,Pepperdine,18,3.86,0
2015,Pittsburgh,19,8.45,0
2015,Portland State,15,-7.75,0
2015,Portland,17,3.06,0
2015,Prairie View,15,-10.86,0
2015,Presbyterian,10,-16.26,0
2015,Princeton,16,-1.34,0
2015,Providence,22,13.71,1
2015,Purdue,21,12.93,1
2015,Quinnipiac,15,-1.46,0
2015,Radford,22,-3.89,0
2015,Rhode Island,23,9.31,0
2015,Rice,12,-2.86,0
2015,Richmond,21,8.65,0
2015,Rider,21,-1.6,0
2015,Robert Morris,20,-3.02,1
2015,Rutgers,10,0.23,0
2015,Sacramento State,21,-4.62,0
2015,Sacred Heart,15,-7.36,0
2015,Saint Francis (PA),16,-5.68,0
2015,Saint Joseph's,13,-0.23,0
2015,Saint Louis,11,-5.38,0
2015,Saint Mary's (CA),21,8.68,0
2015,Saint Peter's,16,-2.95,0
2015,Sam Houston State,26,2.97,0
2015,Samford,13,-9.41,0
2015,San Diego State,27,11.81,1
2015,San Diego,15,5.03,0
2015,San Francisco,14,3.08,0
2015,San Jose State,2,-16.22,0
2015,Santa Clara,14,-0.38,0
2015,Savannah State,9,-18.17,0
2015,Seattle,18,-5.85,0
2015,Seton Hall,16,7.95,0
2015,Siena,11,-6.93,0
2015,South Alabama,12,-9.46,0
2015,South Carolina State,11,-17.37,0
2015,South Carolina Upstate,24,-2.28,0
2015,South Carolina,17,10.55,0
2015,South Dakota State,24,3.32,0
2015,South Dakota,17,-4.9,0
2015,South Florida,9,-4.96,0
2015,Southeast Missouri State,13,-5.23,0
2015,Southeastern Louisiana,9,-10.97,0
2015,Southern California,12,2.15,0
2015,SIU Edwardsville,12,-7.28,0
2015,Southern Illinois,12,-3.48,0
2015,Southern Methodist,27,12.94,1
2015,Southern Mississippi,9,-10.03,0
2015,Southern Utah,10,-11.98,0
2015,Southern,18,-9.95,0
2015,St. Bonaventure,18,3.93,0
2015,St. Francis (NY),23,-2.14,0
2015,St. John's (NY),21,11.85,1
2015,Stanford,24,12.33,0
2015,Stephen F. Austin,29,8.61,1
2015,Stetson,9,-16.22,0
2015,Stony Brook,23,-0.03,0
2015,Syracuse,18,11.91,0
2015,Temple,26,8.2,0
2015,Tennessee-Martin,21,-2.12,0
2015,Tennessee State,5,-14.93,0
2015,Tennessee Tech,12,-6.49,0
2015,Tennessee,16,7.23,0
2015,Texas A&M-Corpus Christi,20,-5.58,0
2015,Texas A&M,21,10.73,0
2015,Texas-Arlington,16,-3.59,0
2015,Texas Christian,18,11.1,0
2015,Texas-El Paso,22,4.89,0
2015,Texas-Rio Grande Valley,10,-14.46,0
2015,Texas-San Antonio,14,-3.33,0
2015,Texas Southern,22,-5.98,1
2015,Texas State,14,-5.25,0
2015,Texas Tech,13,3.77,0
2015,Texas,20,16.16,1
2015,Toledo,20,4.86,0
2015,Towson,12,-7.02,0
2015,Troy,10,-8.72,0
2015,Tulane,15,-1.51,0
2015,Tulsa,23,6.66,0
2015,UCLA,22,12.07,1
2015,Utah State,18,2.92,0
2015,Utah Valley,11,-12.72,0
2015,Utah,26,20.98,1
2015,Valparaiso,28,6.29,1
2015,Vanderbilt,21,11.89,0
2015,Vermont,20,1.21,0
2015,Villanova,33,23.13,1
2015,Virginia Commonwealth,26,12.79,1
2015,VMI,11,-9.85,0
2015,Virginia Tech,11,1.29,0
2015,Virginia,30,21.73,1
2015,Wagner,10,-11.47,0
2015,Wake Forest,13,4.62,0
2015,Washington State,13,0.14,0
2015,Washington,16,5.57,0
2015,Weber State,13,-7.29,0
2015,West Virginia,25,15.12,1
2015,Western Carolina,15,-5.83,0
2015,Western Illinois,8,-13.81,0
2015,Western Kentucky,20,1.12,0
2015,Western Michigan,20,0.25,0
2015,Wichita State,30,15.56,1
2015,William & Mary,20,2.82,0
2015,Winthrop,19,-3.9,0
2015,Wisconsin,36,24.61,1
2015,Wofford,28,2.56,1
2015,Wright State,11,-6.41,0
2015,Wyoming,25,3.81,1
2015,Xavier,23,15.42,1
2015,Yale,22,3.53,0
2015,Youngstown State,11,-7.63,0
2016,Abilene Christian,13,-13.93,0
2016,Air Force,14,-5.51,0
2016,Akron,26,5.55,0
2016,Alabama A&M,11,-13.47,0
2016,Alabama-Birmingham,26,3.5,0
2016,Alabama State,14,-13.11,0
2016,Alabama,18,7.14,0
2016,Albany (NY),24,0.93,0
2016,Alcorn State,15,-16.01,0
2016,American,12,-14.18,0
2016,Appalachian State,9,-7.91,0
2016,Arizona State,15,8.28,0
2016,Arizona,25,18.79,1
2016,Little Rock,30,7.12,1
2016,Arkansas-Pine Bluff,8,-19.31,0
2016,Arkansas State,11,-7.48,0
2016,Arkansas,16,10.23,0
2016,Army,19,-7.32,0
2016,Auburn,11,0.15,0
2016,Austin Peay,18,-6.04,1
2016,Ball State,21,0.11,0
2016,Baylor,22,16.13,1
2016,Belmont,20,1.19,0
2016,Bethune-Cookman,14,-14.35,0
2016,Binghamton,8,-14.08,0
2016,Boise State,20,7.23,0
2016,Boston College,7,-1.61,0
2016,Boston University,19,-6.79,0
2016,Bowling Green State,16,-5.88,0
2016,Bradley,5,-10.91,0
2016,Brigham Young,26,12.36,0
2016,Brown,8,-8.05,0
2016,Bryant,8,-18.58,0
2016,Bucknell,17,-2.09,0
2016,Buffalo,20,1.34,1
2016,Butler,22,16.46,1
2016,Cal Poly,10,-3.49,0
2016,Cal State Bakersfield,24,2.58,1
2016,Cal State Fullerton,10,-7.12,0
2016,Cal State Northridge,10,-6.85,0
2016,UC-Davis,11,-5.58,0
2016,UC-Irvine,28,5.33,0
2016,UC-Riverside,14,-5.66,0
2016,UC-Santa Barbara,19,3.79,0
2016,University of California,23,15.39,1
2016,Campbell,12,-11.07,0
2016,Canisius,14,-5.62,0
2016,Central Arkansas,7,-15.17,0
2016,Central Connecticut State,4,-22.35,0
2016,Central Florida,12,0.18,0
2016,Central Michigan,17,-0.67,0
2016,Charleston Southern,9,-10.92,0
2016,Charlotte,14,-3.14,0
2016,Chattanooga,29,3.24,1
2016,Chicago State,4,-17.52,0
2016,Cincinnati,22,15.19,1
2016,Citadel,10,-15.95,0
2016,Clemson,17,12.03,0
2016,Cleveland State,9,-9.17,0
2016,Coastal Carolina,21,-1.85,0
2016,Colgate,13,-8.61,0
2016,College of Charleston,17,2.37,0
2016,Colorado State,18,2.31,0
2016,Colorado,22,12.04,1
2016,Columbia,25,3.45,0
2016,Connecticut,25,15.89,1
2016,Coppin State,9,-15.75,0
2016,Cornell,10,-9.55,0
2016,Creighton,20,13.69,0
2016,Dartmouth,10,-5.58,0
2016,Davidson,20,5.74,0
2016,Dayton,25,11.34,1
2016,Delaware State,7,-20.88,0
2016,Delaware,7,-8.62,0
2016,Denver,16,-3.34,0
2016,DePaul,9,0.83,0
